age,emptype,fnlwgt,educ,marital,attached,occupation,sex,capitalgain,capitalloss,hrperweek,income
4,2,123218,2,1,1,Execmanagerial,1,1,1,2,1
2,2,103642,2,1,1,Execmanagerial,1,1,1,3,1
2,2,157747,2,1,1,Transportmoving,1,1,1,3,1
3,2,154083,4,2,1,Execmanagerial,1,1,1,1,1
4,2,138251,2,1,1,Transportmoving,1,1,1,4,1
2,2,42044,2,1,1,Machineopinspct,1,1,1,1,1
1,1,56340,4,2,1,Profspecialty,2,1,1,2,1
2,1,156015,3,1,1,Execmanagerial,1,1,1,2,2
3,2,163434,2,1,1,Handlerscleaners,1,1,1,2,1
1,2,85251,2,1,1,Transportmoving,1,1,1,3,1
3,2,187411,2,1,1,Execmanagerial,1,1,1,2,2
3,2,155124,3,2,1,Profspecialty,2,1,2,2,1
3,2,182313,3,1,1,Execmanagerial,1,4,1,3,2
2,2,160634,3,2,1,Craftrepair,1,1,1,2,2
4,2,94215,1,2,1,Machineopinspct,2,1,1,2,1
3,2,151990,3,1,1,Profspecialty,2,1,1,1,2
4,1,188081,2,1,1,Admclerical,1,1,1,2,2
2,2,188398,2,1,2,Admclerical,2,1,1,1,1
3,2,140365,3,1,1,Execmanagerial,1,1,4,3,2
1,2,218215,2,2,1,Admclerical,2,1,1,2,1
4,2,197816,3,1,1,Execmanagerial,1,4,1,2,2
4,2,138497,3,1,1,Sales,1,1,1,3,2
1,2,57711,4,1,1,Profspecialty,2,1,1,1,2
4,2,169925,2,1,1,Craftrepair,1,1,1,1,1
1,2,72310,1,2,1,Transportmoving,1,1,1,4,1
3,2,140664,3,2,1,Transportmoving,1,1,1,3,1
2,1,177858,3,1,2,Profspecialty,1,1,1,2,1
3,2,160369,4,1,1,Execmanagerial,1,1,5,3,2
3,2,129102,2,1,1,Execmanagerial,1,1,1,3,1
2,1,124953,3,1,1,Techsupport,1,1,1,2,2
2,2,63184,2,2,1,Farmingfishing,1,1,1,2,1
3,2,165815,2,2,1,Craftrepair,1,1,1,2,1
2,2,248584,2,2,1,Craftrepair,1,1,1,3,1
3,2,267717,4,1,1,Craftrepair,1,5,1,3,2
3,2,134120,2,1,1,Admclerical,2,1,1,2,2
1,2,132053,2,2,1,Profspecialty,2,1,1,1,1
1,2,138768,3,2,1,Handlerscleaners,1,1,1,1,1
2,2,155781,4,2,1,Profspecialty,1,1,1,2,2
2,2,49398,2,1,1,Techsupport,1,1,1,2,1
1,2,248339,2,2,1,Craftrepair,1,1,1,1,1
2,2,190539,3,2,1,Execmanagerial,1,1,2,3,1
2,2,183620,2,1,1,Sales,1,1,1,3,1
4,2,25468,4,2,1,Execmanagerial,1,5,1,3,2
3,2,201495,3,1,1,Execmanagerial,1,1,1,2,1
2,2,52221,1,1,1,Transportmoving,1,1,1,2,1
4,2,96460,2,1,1,Execmanagerial,1,4,1,4,2
3,2,325353,3,1,1,Admclerical,1,4,1,2,2
3,1,266135,2,1,1,Protectiveserv,1,1,1,3,2
4,1,194252,4,1,1,Execmanagerial,2,2,1,2,2
2,2,31360,2,2,1,Farmingfishing,1,1,1,2,1
3,2,63503,3,1,1,Profspecialty,1,1,1,2,2
3,2,157614,2,2,1,Sales,1,1,1,1,1
3,2,160647,3,2,1,Admclerical,2,3,1,1,2
1,2,338376,2,1,1,Admclerical,1,1,1,3,2
2,2,87523,2,2,1,Sales,2,1,1,2,1
4,2,119565,4,1,1,Sales,1,1,1,2,2
2,1,171482,2,1,1,Protectiveserv,1,1,1,3,2
3,2,49249,3,1,1,Execmanagerial,1,1,1,3,2
1,2,331552,1,2,1,Admclerical,2,1,1,1,1
3,2,174426,2,1,1,Craftrepair,1,1,1,2,1
3,2,184105,2,2,1,Farmingfishing,1,1,1,1,1
4,2,291529,3,1,1,Execmanagerial,1,3,1,1,2
1,2,376416,3,2,1,Admclerical,1,1,1,2,1
1,2,227471,2,2,1,Handlerscleaners,1,1,1,1,1
2,2,35644,2,1,1,Craftrepair,1,1,1,2,2
3,2,227298,3,2,1,Sales,1,1,1,3,1
1,1,187508,2,2,1,Handlerscleaners,1,1,1,2,1
4,2,190333,2,2,1,Farmingfishing,1,1,1,1,1
4,2,155372,2,2,1,Machineopinspct,2,1,1,1,1
2,2,217077,2,1,1,Sales,1,1,1,3,1
2,2,103596,3,1,1,Transportmoving,1,1,1,2,1
2,1,188236,2,1,1,Admclerical,2,1,1,2,2
1,2,353010,3,2,1,Admclerical,1,1,1,1,1
3,1,70655,2,2,1,Farmingfishing,1,1,1,2,1
2,2,64874,3,2,1,Sales,1,1,1,2,1
3,1,219240,2,2,1,Admclerical,2,1,1,1,1
3,2,173590,4,1,1,Execmanagerial,1,1,1,3,2
4,2,195835,2,1,1,Execmanagerial,1,1,1,2,1
4,1,170579,2,1,1,Transportmoving,1,1,1,2,2
4,2,162297,2,2,1,Sales,2,1,1,1,1
3,2,169549,2,1,1,Craftrepair,1,1,1,2,2
1,2,273876,3,2,1,Sales,1,1,1,4,1
2,2,529104,1,1,1,Handlerscleaners,1,1,1,3,1
3,1,456110,1,2,1,Transportmoving,2,1,1,3,1
2,2,170301,2,1,1,Admclerical,2,2,1,2,1
2,2,55717,2,2,1,Craftrepair,1,1,1,2,1
1,2,52242,2,1,1,Sales,2,1,1,2,2
1,2,197997,2,2,1,Craftrepair,1,1,1,2,1
2,2,46144,2,2,1,Handlerscleaners,2,1,1,2,1
2,1,180871,3,1,1,Admclerical,1,1,1,3,1
2,2,232874,3,1,1,Techsupport,1,1,1,2,1
4,2,175999,2,1,1,Machineopinspct,1,1,1,2,1
1,2,225515,3,2,1,Execmanagerial,2,1,1,2,1
4,2,145664,2,2,1,Sales,2,1,1,3,1
2,2,151764,2,1,1,Execmanagerial,1,1,1,3,1
1,2,183523,2,1,1,Transportmoving,1,1,1,2,2
4,1,140035,2,1,1,Admclerical,1,1,1,2,2
3,2,325159,2,1,1,Techsupport,1,1,1,3,2
4,1,161926,2,1,1,Profspecialty,1,1,1,1,1
2,2,97453,2,2,1,Execmanagerial,2,1,1,2,1
1,1,242464,2,1,1,Protectiveserv,1,2,1,2,2
4,2,155233,3,2,1,Admclerical,2,4,1,2,2
1,2,141297,2,2,1,Techsupport,1,1,1,2,1
2,2,227325,2,2,1,Craftrepair,1,1,1,2,1
2,2,77146,2,1,1,Craftrepair,1,2,1,3,1
1,2,169124,3,2,1,Admclerical,1,1,1,2,1
1,2,179413,2,2,1,Craftrepair,1,1,1,2,1
2,2,180137,2,2,1,Execmanagerial,1,1,1,4,1
1,2,45766,2,2,1,Handlerscleaners,1,1,1,3,1
4,2,152810,4,1,1,Execmanagerial,1,1,4,3,2
4,2,214052,1,2,1,Machineopinspct,2,1,1,2,1
2,2,201141,2,2,1,Admclerical,2,1,1,1,1
1,2,292536,2,2,1,Transportmoving,1,1,1,3,1
3,2,82161,3,2,1,Admclerical,1,1,1,2,1
4,2,148623,4,1,1,Profspecialty,1,1,1,1,2
1,2,143331,1,2,1,Sales,1,1,1,1,1
2,1,48779,3,1,1,Profspecialty,1,1,1,2,1
4,2,214619,2,1,1,Craftrepair,1,1,1,2,1
2,2,160035,2,2,1,Machineopinspct,1,1,1,2,1
2,2,261511,2,1,1,Craftrepair,1,1,1,2,1
2,2,29522,2,1,1,Sales,2,1,1,2,1
2,2,36340,2,2,1,Admclerical,2,1,1,1,1
3,2,320984,4,1,1,Profspecialty,1,5,1,4,2
1,2,122346,2,2,1,Sales,1,1,1,2,1
3,2,105794,4,2,1,Profspecialty,2,4,1,3,2
2,1,123037,2,2,1,Techsupport,1,1,1,1,1
3,2,190290,3,1,1,Profspecialty,1,1,1,2,2
1,2,117779,3,2,1,Profspecialty,1,1,1,2,1
3,2,121602,2,1,1,Machineopinspct,1,1,1,2,1
2,2,451744,2,2,1,Craftrepair,1,1,1,3,1
1,2,185582,2,2,1,Sales,1,1,1,2,1
1,2,260614,2,1,1,Machineopinspct,1,1,1,2,1
2,2,213226,2,1,1,Craftrepair,1,1,1,4,1
2,2,58582,3,2,1,Craftrepair,1,1,1,1,1
4,2,193116,1,1,1,Transportmoving,1,1,1,3,1
3,1,201410,3,1,1,Execmanagerial,1,1,1,2,2
1,2,190525,3,1,1,Execmanagerial,1,1,1,3,2
4,2,111939,3,1,1,Profspecialty,1,1,1,3,2
4,2,109277,1,1,1,Machineopinspct,1,1,1,3,1
2,2,396745,3,1,1,Profspecialty,1,1,5,3,2
2,2,126675,2,1,1,Craftrepair,1,1,1,2,1
4,2,349022,2,1,1,Sales,1,1,1,1,1
2,2,100681,2,2,1,Admclerical,1,2,1,2,1
3,2,265097,2,1,1,Transportmoving,1,1,1,3,2
4,2,237379,1,1,1,Transportmoving,1,1,1,2,1
1,2,44793,2,2,1,Admclerical,1,1,1,4,1
4,2,193622,2,2,1,Craftrepair,1,1,1,2,1
1,2,160178,2,2,1,Admclerical,2,1,1,1,1
3,2,680390,2,2,1,Admclerical,2,1,1,1,1
2,2,96245,3,1,1,Profspecialty,1,1,1,3,1
1,2,34803,2,2,1,Execmanagerial,2,1,1,2,1
3,2,231813,1,1,1,Transportmoving,1,1,1,2,1
4,2,23789,2,2,1,Execmanagerial,2,1,1,2,1
4,2,169804,3,1,1,Sales,1,5,1,2,2
4,1,376506,4,2,1,Profspecialty,2,2,1,2,1
3,2,58108,3,1,1,Execmanagerial,1,1,1,3,2
3,2,102226,2,1,1,Execmanagerial,1,1,1,2,1
3,2,157117,2,1,1,Transportmoving,1,1,1,2,1
2,2,172865,2,1,1,Machineopinspct,1,1,1,3,1
2,1,80680,3,2,1,Profspecialty,2,2,1,1,1
4,1,238959,4,2,1,Profspecialty,1,1,1,1,2
1,2,189462,4,2,1,Admclerical,2,1,1,3,1
4,2,139347,2,1,1,Transportmoving,2,1,1,2,1
2,2,188108,2,2,1,Craftrepair,1,3,1,2,1
2,2,111128,2,1,1,Craftrepair,1,1,1,3,2
1,2,81540,2,2,1,Handlerscleaners,1,1,1,2,1
2,2,59496,2,1,1,Admclerical,1,1,1,3,1
2,2,29974,2,1,1,Craftrepair,1,1,1,2,1
3,2,102597,2,2,1,Admclerical,2,1,1,1,1
1,2,203076,2,2,1,Machineopinspct,1,1,1,2,1
4,2,201197,3,1,1,Profspecialty,1,1,1,3,2
4,2,273803,2,1,1,Craftrepair,1,1,1,2,1
4,2,156797,2,2,1,Machineopinspct,2,1,1,2,1
1,2,283896,2,2,1,Handlerscleaners,1,1,1,2,1
2,2,149368,2,2,1,Sales,1,2,1,1,1
4,2,156926,3,2,1,Execmanagerial,1,1,1,3,2
4,2,165881,2,1,1,Sales,1,1,1,3,2
1,2,86872,2,1,1,Sales,1,1,1,2,1
4,2,167523,3,2,1,Protectiveserv,1,1,1,2,1
4,2,154950,3,1,1,Techsupport,1,1,1,2,2
4,2,244933,4,2,1,Profspecialty,2,1,1,3,1
4,2,256908,3,1,1,Techsupport,1,1,1,1,2
1,2,126142,1,2,1,Craftrepair,1,1,1,1,1
1,1,50065,3,2,1,Profspecialty,2,1,1,1,1
2,1,252529,3,2,1,Profspecialty,1,1,1,3,1
1,2,190817,2,2,1,Sales,2,1,1,2,1
3,2,151089,2,1,1,Execmanagerial,1,1,5,3,2
1,2,77071,3,2,1,Profspecialty,2,1,5,1,1
3,2,115085,2,1,1,Admclerical,1,1,1,3,1
3,2,170525,3,2,1,Profspecialty,2,5,1,2,2
1,2,209949,1,2,1,Sales,2,1,2,1,1
4,2,34297,1,1,1,Craftrepair,1,1,1,2,2
3,2,180985,4,1,1,Execmanagerial,1,1,1,3,2
1,2,197752,2,2,1,Admclerical,1,1,1,1,1
3,2,180551,2,1,1,Transportmoving,1,1,1,3,1
3,2,77975,2,1,1,Execmanagerial,1,1,1,2,1
4,2,94342,3,1,1,Craftrepair,1,1,1,3,1
3,2,34180,3,1,1,Farmingfishing,1,1,1,4,2
4,2,172407,4,1,1,Profspecialty,1,5,1,3,2
4,2,303462,2,1,1,Machineopinspct,1,1,1,1,1
3,1,220269,2,1,1,Handlerscleaners,1,1,1,2,2
3,2,219591,2,2,1,Admclerical,1,1,1,2,1
3,2,76625,2,1,1,Craftrepair,1,1,1,2,1
1,2,342599,2,2,1,Handlerscleaners,1,1,1,1,1
4,1,238257,3,2,1,Profspecialty,1,1,1,3,1
3,2,206253,3,1,1,Profspecialty,2,1,1,2,1
2,2,172571,2,2,1,Machineopinspct,1,1,1,2,1
4,2,95165,4,1,1,Sales,1,1,1,2,1
4,2,141181,1,1,1,Admclerical,1,2,1,2,1
2,2,181382,3,1,1,Machineopinspct,1,2,1,2,2
1,2,132320,2,2,1,Craftrepair,1,1,1,2,1
4,2,239058,1,2,1,Handlerscleaners,2,1,1,3,1
3,2,239755,4,1,1,Profspecialty,1,1,4,3,2
2,2,182218,3,2,1,Profspecialty,2,1,1,2,1
2,2,318982,2,1,1,Execmanagerial,1,1,1,3,2
3,2,274200,1,1,1,Craftrepair,1,3,1,2,2
4,2,150095,3,1,1,Execmanagerial,1,1,1,2,2
1,2,192978,2,1,1,Handlerscleaners,1,1,1,2,1
2,2,28568,2,2,1,Execmanagerial,1,1,1,4,2
1,2,139568,1,2,1,Admclerical,1,1,1,2,1
4,2,138497,3,1,1,Execmanagerial,1,1,1,4,1
1,2,253310,3,2,1,Execmanagerial,2,1,1,1,1
2,2,130856,2,1,1,Execmanagerial,1,1,1,3,1
2,2,389765,1,1,1,Profspecialty,1,1,1,4,1
3,1,52781,4,1,1,Profspecialty,1,1,4,2,2
1,2,231053,1,1,1,Machineopinspct,1,1,1,4,2
3,2,198316,3,1,1,Execmanagerial,1,1,1,3,2
2,2,160614,2,1,1,Execmanagerial,1,1,1,3,1
4,2,172898,4,1,1,Profspecialty,1,3,1,3,2
3,2,186473,2,2,1,Admclerical,2,1,1,2,1
4,1,286967,1,1,1,Craftrepair,1,1,1,3,1
4,2,111939,2,1,1,Transportmoving,1,1,1,1,2
4,1,325089,1,2,1,Craftrepair,1,1,1,2,1
4,1,39643,2,2,1,Execmanagerial,2,1,1,3,1
3,2,186191,4,1,1,Profspecialty,1,1,3,3,2
2,2,124293,2,1,1,Admclerical,1,1,1,3,1
3,2,36271,3,1,1,Craftrepair,1,1,1,2,1
4,2,143459,1,2,1,Handlerscleaners,1,1,1,1,1
4,2,52822,3,1,1,Craftrepair,1,1,1,4,1
2,2,104509,2,2,1,Admclerical,2,1,1,2,1
2,2,184456,4,2,1,Execmanagerial,1,5,1,3,2
1,2,192302,2,1,1,Execmanagerial,2,1,1,1,1
1,2,156822,1,2,1,Sales,2,1,3,1,1
1,2,214413,4,2,1,Admclerical,1,1,1,2,1
1,2,108574,2,1,1,Admclerical,2,1,1,1,1
3,2,223934,3,2,1,Admclerical,2,1,1,1,1
3,2,200559,3,1,1,Farmingfishing,1,1,1,4,1
3,2,137722,2,1,1,Handlerscleaners,1,1,1,2,1
2,2,136331,2,1,2,Craftrepair,1,1,1,3,1
2,2,329993,2,1,1,Admclerical,1,1,1,2,1
2,2,201122,3,1,1,Sales,1,1,4,3,2
4,2,315423,1,1,1,Transportmoving,1,1,1,2,1
1,2,103277,2,2,1,Admclerical,2,1,1,1,1
3,2,236805,2,2,1,Sales,2,1,1,4,1
1,2,115443,1,2,1,Handlerscleaners,1,1,1,1,1
3,2,150528,4,1,1,Profspecialty,1,1,1,2,2
2,2,43701,2,2,1,Sales,2,1,1,1,1
2,1,419053,2,2,1,Craftrepair,1,1,1,2,1
1,2,183594,3,2,1,Craftrepair,1,1,1,1,1
1,2,390348,2,2,1,Transportmoving,1,1,1,2,1
3,2,33521,3,2,1,Profspecialty,1,1,1,4,2
4,2,46087,3,2,1,Execmanagerial,2,1,1,3,1
2,2,356824,2,2,1,Sales,2,1,1,2,1
4,2,158746,2,1,1,Techsupport,1,1,1,2,1
3,2,173613,2,2,1,Admclerical,2,1,1,2,1
3,2,362883,2,1,1,Craftrepair,1,3,1,2,1
3,2,182757,2,1,1,Craftrepair,1,1,1,2,2
2,2,136343,3,1,1,Profspecialty,1,1,1,2,2
4,2,142166,3,2,1,Sales,1,1,1,3,1
3,2,127089,2,1,1,Profspecialty,1,3,1,1,2
3,1,124071,4,2,1,Execmanagerial,2,1,1,4,2
3,1,190368,3,2,1,Profspecialty,2,1,1,4,1
1,2,62278,2,1,1,Sales,1,1,1,3,1
2,1,295010,3,2,1,Protectiveserv,2,1,1,4,2
1,2,265314,2,1,1,Transportmoving,1,1,1,3,2
2,2,134331,1,1,1,Craftrepair,1,1,1,2,1
1,2,274964,3,2,1,Farmingfishing,1,1,1,4,1
2,2,66309,2,1,1,Craftrepair,1,1,1,1,1
3,2,73471,2,1,1,Sales,1,1,1,3,1
4,2,357118,4,1,1,Profspecialty,2,1,1,2,2
2,2,184655,2,1,1,Sales,1,1,1,4,1
1,2,175266,2,2,1,Craftrepair,1,1,1,2,1
3,2,87284,4,1,1,Profspecialty,1,3,1,1,2
3,2,330087,3,1,1,Execmanagerial,1,5,1,3,2
4,2,330874,2,1,1,Sales,1,1,1,4,2
1,1,366207,2,2,1,Transportmoving,1,1,1,2,1
2,2,103860,2,1,1,Craftrepair,1,1,1,3,1
1,2,106700,3,2,1,Admclerical,2,1,1,1,1
4,1,163557,2,2,1,Admclerical,2,1,1,1,1
3,2,286261,4,2,1,Profspecialty,2,1,1,2,1
1,2,123083,3,2,1,Profspecialty,2,1,1,2,1
4,2,125197,2,1,1,Admclerical,1,1,1,1,1
4,2,133963,3,2,1,Sales,2,1,1,3,1
4,2,71467,3,1,1,Craftrepair,1,1,1,3,2
3,2,76487,2,1,1,Machineopinspct,1,1,1,2,1
4,1,215245,3,2,1,Profspecialty,2,1,1,1,1
1,1,127185,3,1,1,Execmanagerial,2,1,1,2,1
3,2,88909,3,1,1,Execmanagerial,1,5,1,3,2
3,2,341995,3,1,1,Profspecialty,1,1,4,2,2
4,2,173938,2,1,1,Execmanagerial,1,1,1,4,1
2,2,344275,2,2,1,Transportmoving,1,1,1,4,1
3,1,209544,4,2,1,Execmanagerial,2,4,1,3,2
3,1,201723,2,2,1,Craftrepair,1,1,1,2,1
4,2,77392,2,1,1,Farmingfishing,1,1,1,4,1
4,2,357118,3,2,1,Execmanagerial,2,1,1,4,1
4,1,167749,2,1,1,Admclerical,2,1,1,2,2
1,2,51201,2,1,1,Craftrepair,1,1,1,1,1
3,2,365986,3,1,2,Handlerscleaners,1,1,1,2,2
3,2,106900,3,1,1,Techsupport,1,1,4,2,2
1,2,118712,3,2,1,Craftrepair,1,1,2,2,1
1,2,301654,3,2,1,Profspecialty,2,1,1,2,1
2,2,238342,2,1,1,Transportmoving,1,1,1,2,1
4,2,134378,4,1,1,Execmanagerial,1,1,1,3,2
1,2,260797,1,2,1,Handlerscleaners,2,1,1,1,1
1,2,138765,3,2,1,Profspecialty,1,1,1,1,1
4,1,454063,4,1,1,Execmanagerial,1,3,1,2,2
4,2,180539,2,1,1,Sales,1,1,1,1,1
3,2,397346,2,2,1,Craftrepair,1,2,1,2,1
1,2,131230,2,1,1,Craftrepair,1,1,1,1,1
4,2,274451,1,1,1,Transportmoving,1,1,1,1,1
3,1,365986,2,2,1,Protectiveserv,1,1,1,2,2
1,2,204515,3,2,1,Techsupport,2,1,1,1,1
4,2,99316,1,2,1,Transportmoving,1,1,1,3,1
1,2,268726,2,1,1,Craftrepair,1,1,1,3,1
1,2,275395,2,2,1,Craftrepair,1,1,1,2,1
1,2,383322,3,1,1,Machineopinspct,1,1,1,2,2
3,2,168355,2,1,1,Execmanagerial,1,1,1,4,1
3,2,373403,3,1,1,Craftrepair,1,1,1,2,1
3,2,274562,2,2,1,Craftrepair,1,5,1,2,2
1,2,249362,1,1,1,Transportmoving,1,1,1,3,1
2,2,111567,1,2,1,Sales,1,1,1,2,2
2,1,209317,2,1,1,Protectiveserv,1,1,1,2,1
1,2,259505,2,2,1,Techsupport,1,1,1,2,1
3,1,198096,2,1,1,Craftrepair,1,4,1,2,2
3,2,33126,4,1,1,Craftrepair,1,1,1,3,1
1,2,1484705,2,2,1,Execmanagerial,2,1,1,1,1
1,2,26410,2,2,1,Admclerical,2,1,1,2,1
1,2,220901,2,2,1,Transportmoving,1,1,1,1,1
4,2,44671,3,1,1,Craftrepair,1,1,1,2,2
2,2,89040,1,1,1,Transportmoving,1,1,1,3,1
1,2,208946,2,2,1,Admclerical,1,1,1,1,1
1,2,131230,2,2,1,Sales,1,1,1,1,1
1,2,60358,3,2,1,Execmanagerial,1,1,1,2,1
1,2,209782,3,2,1,Sales,2,1,1,2,1
1,2,351952,2,2,1,Profspecialty,2,1,1,1,1
3,1,47858,3,1,1,Protectiveserv,1,1,1,2,2
1,2,404085,2,1,1,Admclerical,2,1,1,2,1
1,2,218678,3,2,1,Sales,1,1,1,2,1
3,2,184655,2,1,1,Craftrepair,1,1,3,3,1
2,2,321760,3,2,1,Admclerical,2,1,1,1,1
3,1,185399,4,2,1,Profspecialty,2,1,1,3,1
3,1,409200,2,1,1,Techsupport,1,1,1,2,2
3,2,40077,2,1,1,Craftrepair,1,1,1,3,2
2,2,31740,2,2,1,Farmingfishing,1,1,1,2,1
2,2,192039,3,1,1,Profspecialty,2,1,1,2,2
3,1,213646,3,1,1,Execmanagerial,1,3,1,2,2
2,1,194141,2,1,1,Protectiveserv,1,1,1,3,1
3,1,80282,4,1,1,Profspecialty,1,1,1,3,1
1,2,166350,2,2,1,Sales,1,1,1,3,1
4,1,60641,2,1,1,Admclerical,2,1,1,1,1
2,2,124827,2,1,1,Transportmoving,1,1,1,2,1
3,2,85244,3,2,1,Craftrepair,1,1,1,2,1
1,2,120535,2,2,1,Sales,2,1,1,2,1
1,2,247711,2,1,1,Admclerical,2,1,1,2,1
3,2,380922,2,1,1,Craftrepair,1,1,1,4,2
1,2,269687,3,2,1,Techsupport,1,1,1,2,1
4,2,181758,2,2,1,Admclerical,2,1,1,2,1
4,1,136787,2,1,1,Admclerical,1,1,1,2,2
1,2,107882,2,2,1,Profspecialty,2,1,1,1,1
2,2,172579,3,2,1,Techsupport,2,1,1,2,1
2,2,29933,2,1,1,Machineopinspct,1,3,1,2,2
2,1,38905,2,2,1,Admclerical,2,1,1,3,1
2,2,168826,1,2,1,Craftrepair,1,1,1,2,1
1,2,424034,2,2,1,Execmanagerial,1,1,1,2,1
4,2,117509,1,1,1,Craftrepair,1,1,1,2,1
4,2,69525,2,2,1,Craftrepair,1,1,1,1,1
1,2,374116,2,2,1,Sales,2,1,1,1,1
2,1,147258,2,2,1,Transportmoving,1,1,1,4,1
4,2,112959,2,2,1,Sales,2,1,1,2,1
4,2,264148,2,1,1,Farmingfishing,1,1,1,3,1
2,2,142519,2,1,1,Machineopinspct,1,1,1,2,1
4,2,204402,2,1,1,Farmingfishing,1,1,1,5,2
4,2,192203,1,1,1,Transportmoving,1,1,1,2,1
4,2,199005,3,1,1,Execmanagerial,2,1,1,2,2
1,2,61838,1,2,1,Craftrepair,1,1,1,2,1
1,2,187352,2,1,1,Craftrepair,1,1,1,2,1
3,2,32451,2,1,1,Craftrepair,1,1,1,2,1
4,2,140569,2,2,1,Sales,1,4,1,4,2
3,2,87556,4,2,1,Profspecialty,1,3,1,2,1
1,2,212622,4,2,1,Execmanagerial,2,1,1,2,1
3,2,32650,3,2,1,Farmingfishing,1,1,1,4,1
3,2,125461,3,1,1,Sales,1,1,1,2,2
4,2,101299,2,1,1,Craftrepair,1,1,1,2,2
3,2,29437,3,1,1,Sales,1,1,1,3,1
4,2,146103,3,1,1,Profspecialty,1,1,1,3,2
1,2,29523,1,1,1,Handlerscleaners,1,1,1,2,1
2,1,383745,2,1,1,Protectiveserv,1,1,2,2,2
2,2,189404,2,1,1,Sales,1,1,3,2,1
2,2,267661,2,1,1,Farmingfishing,1,1,1,4,1
2,1,182926,2,1,1,Protectiveserv,1,5,1,2,2
3,1,31339,2,1,1,Admclerical,1,1,1,2,1
1,2,73145,1,2,1,Craftrepair,2,1,1,1,1
3,1,223237,4,1,1,Profspecialty,1,1,1,2,2
4,2,187356,1,1,1,Machineopinspct,1,1,1,2,1
3,2,220832,2,1,1,Execmanagerial,1,1,1,3,2
1,2,211361,3,2,1,Execmanagerial,2,1,1,1,1
4,2,134195,4,2,1,Sales,1,1,1,3,1
4,2,70720,3,2,1,Sales,1,1,1,3,2
1,2,342384,1,1,2,Craftrepair,1,1,5,3,1
4,2,181758,4,2,1,Profspecialty,2,1,1,4,2
4,2,267101,3,1,1,Execmanagerial,1,1,1,4,1
2,2,222221,2,1,1,Execmanagerial,1,3,1,3,2
4,2,55139,2,2,1,Farmingfishing,1,1,1,1,1
3,2,101073,3,1,1,Sales,1,1,1,1,1
4,2,69884,4,1,2,Profspecialty,1,1,1,3,1
3,2,201127,2,1,1,Machineopinspct,1,1,1,2,1
3,2,164733,2,2,1,Admclerical,2,1,1,3,1
4,1,129447,2,2,1,Admclerical,2,1,1,1,1
3,2,32837,3,2,1,Profspecialty,2,1,1,3,1
2,2,200117,2,2,1,Admclerical,1,1,1,2,1
4,2,219183,3,1,1,Profspecialty,1,1,1,3,2
4,2,336188,4,1,1,Profspecialty,1,1,5,5,2
1,1,197728,3,2,1,Execmanagerial,2,1,1,1,1
4,2,197399,4,1,1,Execmanagerial,1,5,1,3,2
4,2,86010,1,2,1,Transportmoving,2,1,1,1,1
2,2,228873,2,1,1,Craftrepair,1,1,1,2,1
4,2,112945,4,2,1,Profspecialty,1,5,1,2,2
1,1,180886,4,1,1,Profspecialty,1,1,1,1,1
3,2,69333,3,1,1,Farmingfishing,1,1,1,3,1
1,2,179915,3,2,1,Execmanagerial,2,1,1,5,1
4,2,339905,2,1,1,Sales,1,4,1,2,2
3,2,112956,2,2,1,Transportmoving,1,1,1,2,1
3,2,187999,3,1,1,Techsupport,1,1,1,3,2
3,2,77313,2,2,1,Admclerical,2,1,1,2,1
2,2,231948,2,1,1,Craftrepair,1,1,1,4,2
2,2,79387,3,2,1,Execmanagerial,1,1,1,3,2
4,2,173488,2,2,1,Admclerical,2,1,1,1,1
4,2,183355,1,1,1,Transportmoving,1,1,1,2,1
4,2,147989,2,1,1,Craftrepair,1,3,1,3,1
1,2,62278,2,2,1,Craftrepair,1,1,1,2,1
4,1,110457,2,1,1,Craftrepair,1,1,1,2,2
1,2,295763,3,2,1,Execmanagerial,2,1,1,3,1
1,2,117606,3,2,1,Admclerical,2,1,1,1,1
4,1,44774,3,2,1,Admclerical,2,1,1,2,1
1,2,177648,2,2,1,Sales,2,1,1,1,1
3,2,172571,3,1,1,Execmanagerial,1,1,3,3,2
4,2,153931,2,2,1,Admclerical,2,1,1,2,1
4,2,84774,3,1,1,Farmingfishing,2,1,1,2,1
1,2,170786,2,1,1,Transportmoving,1,1,1,2,1
2,2,281030,2,1,1,Machineopinspct,1,1,1,2,1
3,2,203761,3,2,1,Profspecialty,1,4,1,2,2
3,1,188436,2,1,1,Protectiveserv,1,3,1,2,2
3,2,388849,3,1,1,Handlerscleaners,1,1,1,4,1
2,1,176998,2,1,1,Craftrepair,1,1,1,1,2
4,2,200316,2,1,1,Craftrepair,1,1,1,2,2
1,2,160300,3,2,1,Execmanagerial,1,1,1,1,1
1,1,247794,3,2,1,Admclerical,2,1,1,1,1
1,2,267325,2,1,1,Sales,2,2,1,2,1
1,1,280618,4,2,1,Profspecialty,1,1,1,2,1
3,1,248406,2,2,1,Transportmoving,1,1,1,2,1
2,1,226494,3,2,1,Profspecialty,1,1,1,3,1
3,2,220460,3,1,1,Sales,1,1,1,1,1
1,2,108317,3,2,1,Execmanagerial,1,1,1,2,1
4,2,114060,1,1,1,Protectiveserv,1,1,1,5,1
3,2,105862,2,1,1,Execmanagerial,2,1,1,4,2
2,2,402089,3,1,1,Admclerical,2,1,1,1,1
1,2,137300,3,2,1,Machineopinspct,2,1,1,2,1
